%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1602702163647971971,12870,1602702163647971971,,30.2869473268,-97.7393635518,-1.4709059
1602702163687968745,12871,1602702163687968745,,30.2869468842,-97.7393635905,-1.4709059
1602702163748167805,12872,1602702163748167805,,30.2869464652,-97.7393637736,-1.47221148014
1602702163788419115,12873,1602702163788419115,,30.2869464652,-97.7393637736,-1.47221148014
1602702163828749832,12874,1602702163828749832,,30.2869455849,-97.739363853,-1.47221148014
1602702163869287320,12875,1602702163869287320,,30.2869455849,-97.739363853,-1.47221148014
1602702163889539036,12876,1602702163889539036,,30.2869451423,-97.7393638928,-1.47221148014
1602702163909506356,12877,1602702163909506356,,30.2869451423,-97.7393638928,-1.47221148014
1602702163950814832,12878,1602702163950814832,,30.2869447008,-97.7393639329,-1.4725509882
1602702163990806940,12879,1602702163990806940,,30.2869442609,-97.7393639731,-1.47289097309
1602702164031000739,12880,1602702164031000739,,30.2869438848,-97.7393638935,-1.4745746851
1602702164071010388,12881,1602702164071010388,,30.2869438848,-97.7393638935,-1.4745746851
1602702164132027808,12882,1602702164132027808,,30.2869434433,-97.7393639346,-1.47423517704
1602702164171992409,12883,1602702164171992409,,30.2869430013,-97.7393639754,-1.4745746851
1602702164212313051,12884,1602702164212313051,,30.2869425607,-97.7393640168,-1.4745746851
1602702164232426565,12885,1602702164232426565,,30.2869425607,-97.7393640168,-1.4745746851
1602702164252358651,12886,1602702164252358651,,30.2869421187,-97.7393640568,-1.47355568409
1602702164293865309,12887,1602702164293865309,,30.2869416773,-97.7393640975,-1.47389519215
1602702164334058596,12888,1602702164334058596,,30.2869420339,-97.7393640497,-1.47801196575
1602702164374301886,12889,1602702164374301886,,30.2869420339,-97.7393640497,-1.47801196575
1602702164414562622,12890,1602702164414562622,,30.2869415915,-97.7393640932,-1.47801196575
1602702164475268055,12891,1602702164475268055,,30.2869411501,-97.7393641362,-1.47835147381
1602702164515412005,12892,1602702164515412005,,30.2869407082,-97.7393641789,-1.47801196575
1602702164555549135,12893,1602702164555549135,,30.2869402669,-97.7393642221,-1.47835147381
1602702164576382359,12894,1602702164576382359,,30.2869398255,-97.7393642652,-1.4786914587
1602702164636801676,12895,1602702164636801676,,30.2869399459,-97.7393638811,-1.47734224796
1602702164676894139,12896,1602702164676894139,,30.2869395034,-97.7393639243,-1.47802174091
1602702164717085601,12897,1602702164717085601,,30.2869390625,-97.7393639665,-1.47802174091
1602702164777576376,12898,1602702164777576376,,30.2869386194,-97.7393640098,-1.47768175602
1602702164818130501,12899,1602702164818130501,,30.2869381786,-97.7393640517,-1.47700226307
1602702164838210311,12900,1602702164838210311,,30.2869377378,-97.7393640939,-1.47700226307
1602702164879246226,12901,1602702164879246226,,30.2869372958,-97.7393641359,-1.47666275501
1602702164939392679,12902,1602702164939392679,,30.2869370132,-97.7393639621,-1.47772061825
1602702164979869002,12903,1602702164979869002,,30.2869370132,-97.7393639621,-1.47772061825
1602702165020187983,12904,1602702165020187983,,30.2869365708,-97.7393640046,-1.47772061825
1602702165060472682,12905,1602702165060472682,,30.2869361295,-97.7393640474,-1.47806060314
1602702165100647285,12906,1602702165100647285,,30.286935687,-97.7393640903,-1.47738111019
1602702165161058188,12907,1602702165161058188,,30.2869352461,-97.7393641322,-1.47738111019
1602702165182018382,12908,1602702165182018382,,30.2869348053,-97.7393641747,-1.47738111019
1602702165221904215,12909,1602702165221904215,,30.2869346744,-97.7393640729,-1.47955322266
1602702165282617973,12910,1602702165282617973,,30.2869346744,-97.7393640729,-1.47955322266
1602702165322895086,12911,1602702165322895086,,30.286934232,-97.7393641164,-1.47955322266
1602702165363224339,12912,1602702165363224339,,30.2869337923,-97.7393641598,-1.4792137146
1602702165403320030,12913,1602702165403320030,,30.2869333499,-97.7393642033,-1.4792137146
1602702165463488643,12914,1602702165463488643,,30.2869329086,-97.7393642469,-1.47955322266
1602702165485603928,12915,1602702165485603928,,30.2869324666,-97.7393642898,-1.47853422165
1602702165524891240,12916,1602702165524891240,,30.286932026,-97.7393643331,-1.4792137146
1602702165564942447,12917,1602702165564942447,,30.2869326342,-97.7393643927,-1.47877168655
1602702165625260745,12918,1602702165625260745,,30.2869321919,-97.7393644361,-1.47877168655
1602702165665773491,12919,1602702165665773491,,30.2869317506,-97.7393644795,-1.47911119461
1602702165705923620,12920,1602702165705923620,,30.2869313098,-97.7393645228,-1.47911119461
1602702165746137228,12921,1602702165746137228,,30.2869308656,-97.7393645652,-1.47775220871
1602702165767335051,12922,1602702165767335051,,30.2869308656,-97.7393645652,-1.47775220871
1602702165787439897,12923,1602702165787439897,,30.2869304249,-97.7393646079,-1.47775220871
1602702165827353618,12924,1602702165827353618,,30.2869304249,-97.7393646079,-1.47775220871
1602702165867611471,12925,1602702165867611471,,30.2869301969,-97.7393646983,-1.48270654678
1602702165928018079,12926,1602702165928018079,,30.2869297553,-97.7393647434,-1.48236703873
1602702165968322534,12927,1602702165968322534,,30.2869293142,-97.7393647887,-1.48270654678
1602702166008702704,12928,1602702166008702704,,30.286928872,-97.7393648353,-1.48406553268
1602702166048951000,12929,1602702166048951000,,30.2869284314,-97.7393648807,-1.48338603973
1602702166090284969,12930,1602702166090284969,,30.2869279925,-97.7393649263,-1.48406553268
1602702166110260340,12931,1602702166110260340,,30.2869279925,-97.7393649263,-1.48406553268
1602702166130113384,12932,1602702166130113384,,30.2869275519,-97.739364972,-1.48406553268
1602702166170174040,12933,1602702166170174040,,30.2869278504,-97.7393648018,-1.48395037651
1602702166210526642,12934,1602702166210526642,,30.2869274077,-97.7393648486,-1.48496985435
1602702166250866345,12935,1602702166250866345,,30.2869269654,-97.7393648947,-1.4842903614
1602702166291341002,12936,1602702166291341002,,30.2869269654,-97.7393648947,-1.4842903614
1602702166311452592,12937,1602702166311452592,,30.2869265248,-97.7393649404,-1.4842903614
1602702166351567971,12938,1602702166351567971,,30.2869265248,-97.7393649404,-1.4842903614
1602702166392031462,12939,1602702166392031462,,30.286925642,-97.7393650333,-1.48496985435
1602702166432089675,12940,1602702166432089675,,30.2869252037,-97.7393650801,-1.48564934731
1602702166452357905,12941,1602702166452357905,,30.2869252037,-97.7393650801,-1.48564934731
1602702166472302201,12942,1602702166472302201,,30.2869252037,-97.7393650801,-1.48564934731
1602702166513585213,12943,1602702166513585213,,30.2869247587,-97.7393651272,-1.48598885536
1602702166553463385,12944,1602702166553463385,,30.2869244683,-97.7393648898,-1.48800206184
1602702166593782504,12945,1602702166593782504,,30.2869240255,-97.7393649374,-1.48766207695
1602702166634324067,12946,1602702166634324067,,30.2869240255,-97.7393649374,-1.48766207695
1602702166694899602,12947,1602702166694899602,,30.286923586,-97.7393649853,-1.48732256889
1602702166734934727,12948,1602702166734934727,,30.2869227062,-97.7393650815,-1.4883415699
1602702166776280989,12949,1602702166776280989,,30.286922264,-97.7393651302,-1.48902106285
1602702166816261374,12950,1602702166816261374,,30.286922264,-97.7393651302,-1.48902106285
1602702166856227757,12951,1602702166856227757,,30.2869219869,-97.7393661253,-1.49719393253
1602702166896527689,12952,1602702166896527689,,30.2869215456,-97.7393661778,-1.49685442448
1602702166936884323,12953,1602702166936884323,,30.2869211047,-97.739366229,-1.49515545368
1602702166977726430,12954,1602702166977726430,,30.2869211047,-97.739366229,-1.49515545368
1602702167017708642,12955,1602702167017708642,,30.2869206627,-97.7393662776,-1.49107849598
1602702167077883996,12956,1602702167077883996,,30.2869202209,-97.7393663274,-1.49175798893
1602702167119446002,12957,1602702167119446002,,30.2869197792,-97.7393663779,-1.49243748188
1602702167139218762,12958,1602702167139218762,,30.2869193573,-97.739365775,-1.49025046825
1602702167199628772,12959,1602702167199628772,,30.2869189182,-97.7393658238,-1.48991048336
1602702167240091284,12960,1602702167240091284,,30.2869184751,-97.7393658725,-1.4895709753
1602702167280328779,12961,1602702167280328779,,30.2869184751,-97.7393658725,-1.4895709753
1602702167320610465,12962,1602702167320610465,,30.2869180348,-97.7393659213,-1.4895709753
1602702167360832176,12963,1602702167360832176,,30.2869175946,-97.7393659695,-1.4895709753
1602702167407182029,12964,1602702167407182029,,30.2869171539,-97.7393660185,-1.48991048336
1602702167427153788,12965,1602702167427153788,,30.2869167124,-97.7393660683,-1.49025046825
1602702167447058708,12966,1602702167447058708,,30.2869167124,-97.7393660683,-1.49025046825
1602702167487394824,12967,1602702167487394824,,30.2869166357,-97.7393659889,-1.48851978779
1602702167527540659,12968,1602702167527540659,,30.2869161964,-97.7393660367,-1.48817980289
1602702167568054428,12969,1602702167568054428,,30.2869161964,-97.7393660367,-1.48817980289
1602702167628600627,12970,1602702167628600627,,30.2869157533,-97.7393660847,-1.48851978779
1602702167668766052,12971,1602702167668766052,,30.2869153141,-97.7393661327,-1.48817980289
1602702167709781791,12972,1602702167709781791,,30.2869148737,-97.7393661808,-1.48817980289
1602702167730006304,12973,1602702167730006304,,30.2869144334,-97.7393662287,-1.48817980289
1602702167749945059,12974,1602702167749945059,,30.2869142858,-97.7393656514,-1.48964297771
1602702167790294091,12975,1602702167790294091,,30.2869138455,-97.7393657003,-1.48964297771
1602702167830530553,12976,1602702167830530553,,30.2869134053,-97.739365749,-1.48964297771
1602702167870799853,12977,1602702167870799853,,30.2869134053,-97.739365749,-1.48964297771
1602702167911387556,12978,1602702167911387556,,30.2869129639,-97.7393657979,-1.48998296261
1602702167971537951,12979,1602702167971537951,,30.2869125247,-97.7393658464,-1.48964297771
1602702168013183477,12980,1602702168013183477,,30.2869120844,-97.7393658944,-1.48964297771
1602702168053025743,12981,1602702168053025743,,30.2869118875,-97.7393661245,-1.4914059639
1602702168073201141,12982,1602702168073201141,,30.2869118875,-97.7393661245,-1.4914059639
1602702168093500911,12983,1602702168093500911,,30.2869114438,-97.7393661739,-1.4914059639
1602702168133708607,12984,1602702168133708607,,30.2869110037,-97.739366224,-1.4914059639
1602702168173633133,12985,1602702168173633133,,30.2869110037,-97.739366224,-1.4914059639
1602702168214292200,12986,1602702168214292200,,30.2869105623,-97.7393662736,-1.49174547195
1602702168254130907,12987,1602702168254130907,,30.2869101216,-97.7393663235,-1.4914059639
1602702168315552464,12988,1602702168315552464,,30.286909683,-97.7393663724,-1.4914059639
1602702168355464057,12989,1602702168355464057,,30.2869094217,-97.7393662279,-1.49353480339
1602702168375441333,12990,1602702168375441333,,30.2869094217,-97.7393662279,-1.49353480339
1602702168396166649,12991,1602702168396166649,,30.2869089799,-97.7393662792,-1.49421429634
1602702168436370387,12992,1602702168436370387,,30.2869085387,-97.73936633,-1.49387478828
1602702168476190631,12993,1602702168476190631,,30.2869085387,-97.73936633,-1.49387478828
1602702168516571272,12994,1602702168516571272,,30.2869080963,-97.7393663808,-1.49353480339
1602702168556718319,12995,1602702168556718319,,30.2869076551,-97.7393664323,-1.49455428123
1602702168617826285,12996,1602702168617826285,,30.2869072132,-97.7393664829,-1.49387478828
1602702168657888741,12997,1602702168657888741,,30.286907149,-97.7393671364,-1.49476087093
1602702168678323271,12998,1602702168678323271,,30.2869067078,-97.7393671875,-1.49510085583
1602702168738470274,12999,1602702168738470274,,30.286906266,-97.7393672401,-1.49578034878
1602702168778557902,13000,1602702168778557902,,30.286906266,-97.7393672401,-1.49578034878
1602702168818855526,13001,1602702168818855526,,30.2869058265,-97.7393672917,-1.49578034878
1602702168859286487,13002,1602702168859286487,,30.2869053853,-97.7393673432,-1.49544036388
1602702168900747592,13003,1602702168900747592,,30.2869049463,-97.739367395,-1.49578034878
1602702168940813049,13004,1602702168940813049,,30.2869045046,-97.7393674463,-1.49510085583
1602702169001537942,13005,1602702169001537942,,30.2869044771,-97.7393676917,-1.49744033813
1602702169021704440,13006,1602702169021704440,,30.2869040366,-97.739367745,-1.49778032303
1602702169061541629,13007,1602702169061541629,,30.2869040366,-97.739367745,-1.49778032303
1602702169122055163,13008,1602702169122055163,,30.2869035966,-97.739367798,-1.49778032303
1602702169162352619,13009,1602702169162352619,,30.2869031544,-97.7393678511,-1.49811983109
1602702169203468114,13010,1602702169203468114,,30.2869027133,-97.7393679039,-1.49778032303
1602702169243573080,13011,1602702169243573080,,30.286902264,-97.7393679578,-1.49744033813
1602702169263586353,13012,1602702169263586353,,30.2869025212,-97.7393677875,-1.49791121483
1602702169283694765,13013,1602702169283694765,,30.2869020824,-97.7393678402,-1.49825119972
1602702169323915369,13014,1602702169323915369,,30.2869020824,-97.7393678402,-1.49825119972
1602702169364354513,13015,1602702169364354513,,30.2869016409,-97.7393678939,-1.49893069267
1602702169425033485,13016,1602702169425033485,,30.2869011998,-97.7393679479,-1.49927020073
1602702169465125790,13017,1602702169465125790,,30.2869007586,-97.7393680018,-1.49927020073
1602702169505998818,13018,1602702169505998818,,30.2869003175,-97.7393680548,-1.49893069267
1602702169545978281,13019,1602702169545978281,,30.2868999157,-97.7393678813,-1.49953961372
1602702169566005758,13020,1602702169566005758,,30.2868999157,-97.7393678813,-1.49953961372
1602702169586134240,13021,1602702169586134240,,30.286899476,-97.7393679359,-1.50089859962
1602702169626418050,13022,1602702169626418050,,30.286899476,-97.7393679359,-1.50089859962
1602702169666660173,13023,1602702169666660173,,30.2868990343,-97.73936799,-1.50021910667
1602702169727171112,13024,1602702169727171112,,30.286898594,-97.7393680441,-1.50055861473
1602702169767489419,13025,1602702169767489419,,30.2868981519,-97.7393680998,-1.50157809258
1602702169808890425,13026,1602702169808890425,,30.2868977131,-97.7393681541,-1.50123810768
1602702169848567311,13027,1602702169848567311,,30.2868972732,-97.7393682087,-1.50123810768
1602702169869018566,13028,1602702169869018566,,30.2868974967,-97.7393681854,-1.50323426723
1602702169889057321,13029,1602702169889057321,,30.2868970568,-97.7393682405,-1.50255477428
1602702169929423559,13030,1602702169929423559,,30.2868970568,-97.7393682405,-1.50255477428
1602702169969683636,13031,1602702169969683636,,30.2868966122,-97.739368296,-1.50255477428
1602702170010310592,13032,1602702170010310592,,30.2868961717,-97.7393683514,-1.50221526623
1602702170070278297,13033,1602702170070278297,,30.2868957309,-97.7393684063,-1.50255477428
1602702170111702321,13034,1602702170111702321,,30.2868952905,-97.739368462,-1.50289475918
1602702170151630749,13035,1602702170151630749,,30.2868951029,-97.739368928,-1.5063880682
1602702170172212829,13036,1602702170172212829,,30.2868951029,-97.739368928,-1.5063880682
1602702170192164532,13037,1602702170192164532,,30.2868946628,-97.7393689853,-1.50604808331
1602702170232267583,13038,1602702170232267583,,30.2868946628,-97.7393689853,-1.50604808331
1602702170272548868,13039,1602702170272548868,,30.2868942225,-97.739369042,-1.5050290823
1602702170312991053,13040,1602702170312991053,,30.2868937805,-97.7393690953,-1.5009521246
1602702170373291695,13041,1602702170373291695,,30.286893338,-97.7393691465,-1.496535182
